movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Left Behind ,2,30,8,4,110,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24854,2,5,18,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874892625,LET_57
The Adventures of Elmo in Grouchland ,1,8,1,1,73,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2045,4,2,40,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6843798824,GET_58_AND_LET_64
The Longest Ride ,4,1,3,1,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50041,10,1,1,6,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100949971,GET_65_AND_LET_71
Here on Earth ,1,14,6,6,96,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7403,8,142,5,52,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6996098,LET_57
Homefront ,6,16,26,8,100,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82804,4,3,8,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8992625909,GET_65_AND_LET_71
Point Break ,2,10,6,13,114,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33958,3,2,65,23,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2740211619,LET_57
Underworld: Rise of the Lycans ,1,1,2,2,92,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119974,30,7,33,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308637571,GET_65_AND_LET_71
The Monuments Men ,5,31,36,6,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102248,6,1,1,22,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.114737429,GET_58_AND_LET_64
Get on the Bus ,16,14,9,5,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4100,32,7,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.387959583,GET_65_AND_LET_71
Diary of a Wimpy Kid: Dog Days ,2,5,4,2,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15665,42,2,4,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227400682,GET_58_AND_LET_64
A Time to Kill ,10,19,23,20,149,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99558,28,2,7,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717654125,GET_72
The Manchurian Candidate ,5,30,7,6,129,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86422,1,16,7,9,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243588875,GET_65_AND_LET_71
Repo! The Genetic Opera ,5,11,1,10,150,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20419,32,125,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01649929412,GET_65_AND_LET_71
Pirates of the Caribbean: On Stranger Tides ,5,36,3,3,136,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370704,1,26,14,49,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9642555,GET_65_AND_LET_71
Sugar Hill ,1,4,5,2,123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119,28,1,10,83,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8272447,GET_58_AND_LET_64
My Fair Lady ,1,1,1,1,170,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,66959,11,1,25,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.235294118,GET_72
Legal Eagles ,8,9,2,2,116,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,1,1,40,125,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246289775,GET_58_AND_LET_64
Hotel Transylvania ,2,34,24,14,91,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164148,6,29,2,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744859388,GET_65_AND_LET_71
Kiss the Bride ,2,1,1,1,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,42,81,142,38,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063874,LET_57
Congo ,4,4,2,2,109,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34471,26,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62044666,LET_57
The Mothman Prophecies ,2,7,8,1,119,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63677,20,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10089675,GET_65_AND_LET_71
He Got Game ,16,30,9,17,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36108,27,5,35,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8621834,GET_65_AND_LET_71
Lilo & Stitch ,3,6,2,3,85,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117212,72,42,3,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.822144088,GET_72
Ultraviolet ,2,9,5,4,94,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70341,53,7,1,2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6166988667,LET_57
The Legend of Zorro ,5,3,4,1,129,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71574,28,31,14,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6047518133,GET_58_AND_LET_64
Striptease ,2,14,2,6,117,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34896,2,17,7,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,LET_57
The Cold Light of Day ,1,5,36,3,93,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28629,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18745305,LET_57
Lake Placid ,5,20,5,1,82,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42761,1,1,11,6,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176606444,LET_57
Hart's War ,3,36,11,3,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43651,11,7,3,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3179469167,GET_58_AND_LET_64
Pulse ,1,3,5,4,90,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24969,5,16,6,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01296485,LET_57
The Astronaut's Wife ,2,36,22,11,109,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45500,12,2,19,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3133700294,LET_57
I Love Your Work ,1,24,1,2,111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,2,46,4,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001563636364,LET_57
Love Jones ,1,3,13,5,104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,28,26,2,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2514138,GET_72
Airborne ,3,3,8,1,91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5061,1,81,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096255,GET_58_AND_LET_64
Flipped ,11,6,5,7,90,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60460,2,6,7,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1251581429,GET_72
Double Impact ,2,2,1,1,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28736,10,4,125,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0068478,LET_57
Woodstock ,1,1,1,1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,12631,48,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.16666667,GET_72
Timeline ,8,17,19,10,116,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53057,4,10,25,34,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435092375,LET_57
Hollywood Shuffle ,1,2,2,2,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,32,28,27,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.28617,GET_65_AND_LET_71
The Loss of Sexual Innocence ,2,6,4,6,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,17,4,125,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09994825,LET_57
Mirrors ,3,10,2,3,112,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86205,3,9,14,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8768982571,GET_58_AND_LET_64
Scarface ,10,21,7,6,142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537442,4,2,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.788,GET_72
Home ,4,4,4,3,94,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70121,3,9,5,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313656852,GET_65_AND_LET_71
The Island ,13,19,34,13,136,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263336,6,3,42,42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284119254,GET_65_AND_LET_71
Cold Mountain ,3,20,18,5,154,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,118483,7,13,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.210539418,GET_72
In the Heart of the Sea ,12,14,2,1,122,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,71782,4,14,2,35,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24985612,GET_65_AND_LET_71
The Reader ,3,15,1,1,124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189812,142,3,1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068154813,GET_72
Captain America: The Winter Soldier ,4,19,9,5,136,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496749,16,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.527923282,GET_72
Star Trek Beyond ,5,1,1,1,122,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53607,1,27,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7052358162,GET_72
Nine ,5,1,1,1,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37446,1,4,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2459178,GET_58_AND_LET_64
Memoirs of a Geisha ,5,1,9,1,145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119286,14,1,13,7,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6707159176,GET_72
Alice Through the Looking Glass ,3,36,8,22,113,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21352,1,3,1,14,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4520389647,GET_58_AND_LET_64
The Road ,2,14,22,24,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177401,3,53,12,3,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226768,GET_72
Atlas Shrugged II: The Strike ,1,4,8,5,111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5612,40,28,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333823,LET_57
Letters to Juliet ,5,7,1,1,105,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74630,7,49,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767385333,GET_65_AND_LET_71
All About Steve ,1,20,4,7,99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33088,3,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257334,LET_57
Burn ,1,1,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,575,2,1,3,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4946666667,GET_72
The Wizard of Oz ,3,1,1,1,102,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,291875,1,4,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.929504286,GET_72
The Book of Life ,1,20,9,1,95,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45580,5,1,1,5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00301238,GET_72
Final Fantasy: The Spirits Within ,1,34,3,4,106,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72259,16,27,36,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2345389051,GET_58_AND_LET_64
Ri¢hie Ri¢h ,8,6,2,1,95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49612,1,13,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9521939,LET_57
Our Family Wedding ,4,7,1,5,103,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5721,28,142,46,41,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446211357,LET_57
She's Gotta Have It ,16,4,1,1,88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4769,35,1,16,2,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.78572571,GET_65_AND_LET_71
Arachnophobia ,4,6,2,1,103,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50389,2,96,23,32,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713996387,GET_58_AND_LET_64
Space Jam ,1,31,8,2,88,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,112167,72,27,1,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130545038,GET_58_AND_LET_64
Winter Passing ,1,19,29,3,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7228,142,6,13,3,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02892228571,GET_58_AND_LET_64
Monster ,1,22,12,3,109,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105568,17,1,1,15,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.659605333,GET_72
King's Ransom ,1,10,11,7,95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,5,15,1,93,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2671270667,LET_57
The Gambler ,3,7,2,2,111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48562,45,2,10,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34524884,GET_58_AND_LET_64
The Number 23 ,10,10,12,3,98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164608,5,45,6,125,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095741625,GET_58_AND_LET_64
Joe Somebody ,3,7,4,3,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8433,16,4,23,31,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5992332632,LET_57
Doug's 1st Movie ,1,8,1,1,77,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,21,126,21,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8842542,LET_57
Her ,3,19,2,1,126,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355126,23,19,32,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111133261,GET_72
The Princess Diaries ,8,22,9,4,111,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94049,2,5,3,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.925534432,GET_58_AND_LET_64
The Words ,1,31,20,13,102,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59637,1,22,142,4,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905811167,GET_65_AND_LET_71
Hercules ,8,21,10,3,101,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115687,22,2,3,26,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72660029,GET_58_AND_LET_64
Money Talks ,8,3,10,10,97,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22748,19,1,125,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64269592,GET_58_AND_LET_64
Risen ,4,1,2,1,107,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12276,2,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84373725,GET_58_AND_LET_64
Ulee's Gold ,2,3,1,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744,1,2,8,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.353605926,GET_65_AND_LET_71
The Addams Family ,7,11,1,1,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96607,5,5,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.986901211,GET_65_AND_LET_71
Hostel: Part II ,3,13,3,1,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69989,12,2,1,11,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7544812,LET_57
Clash of the Titans ,4,20,10,4,106,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229687,2,5,2,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305536912,GET_58_AND_LET_64
Aliens vs. Predator: Requiem ,2,4,2,2,102,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92789,72,42,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04492665,LET_57
Tammy ,2,14,6,3,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35965,11,1,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22590775,LET_57
Infamous ,2,7,6,10,118,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14143,26,22,1,125,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08849253846,GET_65_AND_LET_71
The Yellow Handkerchief ,1,18,3,13,102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6723,7,15,19,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02045419355,GET_65_AND_LET_71
Magic Mike XXL ,1,4,20,2,115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38202,3,1,16,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.460133311,LET_57
Sparkle ,2,5,5,12,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5161,18,96,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435145235,LET_57
Secondhand Lions ,2,9,24,3,111,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43378,11,1,47,40,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380249,GET_72
I Don't Know How She Does It ,2,3,5,4,89,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16437,11,1,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4016350833,LET_57
Confidence ,3,5,2,3,97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30643,3,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8141611333,GET_65_AND_LET_71
In Time ,5,4,13,10,109,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304318,1,32,125,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9388483,GET_65_AND_LET_71
88 Minutes ,3,21,8,4,108,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65628,96,65,2,125,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5643628,GET_58_AND_LET_64
Rescue Dawn ,2,20,1,1,120,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,84641,1,3,18,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5484375,GET_72
A Cinderella Story ,2,3,12,2,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62861,2,1,1,49,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571558,GET_58_AND_LET_64
The November Man ,4,2,1,8,108,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50056,28,1,22,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.665657867,GET_58_AND_LET_64
Magic Mike ,15,20,5,23,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108843,20,18,16,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.24428457,GET_58_AND_LET_64
Casper ,3,8,1,5,100,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85903,1,1,28,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00656388,GET_58_AND_LET_64
The Yards ,4,22,10,7,115,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16215,42,12,1,35,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03677958333,GET_58_AND_LET_64
The Princess Bride ,11,12,5,1,98,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294163,10,3,14,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928613375,GET_72
